Policy,Year,Country,Policy_Content,URL,Subject,Document_Type,Keyword,Geographical_area,Entry into force notes,Source
Administrative Measures for the Place of Origin of Import and Export Goods under the Regional Comprehensive Economic Partnership Agreement.,2021.0,China,These Measures are enacted   to correctly determine the origin of import and export goods under the Regional Comprehensive Economic Partnership Agreement  and promote economic and trade exchanges between China and other members of the Agreement. The Measures consist of 6 Chapters: General provisions; Rules of origin; Certificate of origin; Procedures for customs clearance and benefit sharing of imported goods; Visa procedures for export goods; Supplementary provisions.,https://www.ecolex.org/details/legislation/administrative-measures-for-the-place-of-origin-of-import-and-export-goods-under-the-regional-comprehensive-economic-partnership-agreement-lex-faoc207283/?q=&type=legislation&xsubjects=Mineral+resources&xdate_min=1900&xdate_max=2021,General, Regulation,"International trade,Certification,International agreement-implementation","Asia, ASIA AND THE PACIFIC, East Asian Seas, Eastern Asia, North Pacific, North-West Pacific",,ECOLEX_Legislation
Order No. 262/2021 approving the Regulation of the Incentive System for Companies «Promotion of Sustainable Bioeconomy».,2021.0,Portugal,"This Order approves the Regulation of the System of Incentives for Companies dealing with «Promotion of the Sustainable Bioeconomy», arising from the PRR allocation, which affects the investment TC-C12-i01 Bioeconomy. The economic and social crisis caused by the COVID-19 disease pandemic led to the adoption of a set of exceptional measures by the European Union (EU) and its Member States. In order to quickly respond to the main needs related to the recovery of EU countries, the European Council defined an expressive financial package aimed at supporting Member States in overcoming the socio-economic effects of the pandemic and in implementing effective recovery and recovery policies. promoting the resilience of national economies in a logic of sustainability. This Regulation, consisting of 21 articles and one Annex, creates the incentive system for companies ""Promotion of Sustainable Bioeconomy"", and aims to accelerate the production of high added value products originating from biological resources as an alternative to fossil-based materials. The ""Promotion of Sustainable Bioeconomy"" business incentives system is financed by the PRR, in compliance with the rules defined in Regulation (EU) 2021/241 of the European Parliament and of the Council of 12 February 2021, which creates the Recovery Mechanism and Resilience, in Regulation (EU) No. 651/2014 of the European Commission, and by the technical guidelines approved by the Mission Structure “Recover Portugal” (EMRP). The Incentive System for the Promotion of the Sustainable Bioeconomy applies to all economic activities that contribute to Integrated Projects in the following areas: a) Textile and clothing sector; b) Footwear sector; c) Natural resin.",https://www.ecolex.org/details/legislation/order-no-2622021-approving-the-regulation-of-the-incentive-system-for-companies-promotion-of-sustainable-bioeconomy-lex-faoc206506/?q=&type=legislation&xsubjects=Mineral+resources&xdate_min=1900&xdate_max=2021,General, Regulation,"Sustainable development,Business/industry/corporations,Subsidy/incentive","Europe, EUROPE AND CENTRAL ASIA, European Union Countries, North Atlantic, North-East Atlantic, Southern Europe",This Order enters into force on the day after its publication.,ECOLEX_Legislation
"Ordonnance sur l’importation de produits agricoles (Ordonnance sur les importations agricoles, OIAgr) Modification du 22 novembre 2021.",2021.0,Switzerland,Avec cette ordonnance l'annexe 2 de l’ordonnance du 26 octobre 2011 sur les importations agricoles est remplacée.,https://www.ecolex.org/details/legislation/ordonnance-sur-limportation-de-produits-agricoles-ordonnance-sur-les-importations-agricoles-oiagr-modification-du-22-novembre-2021-lex-faoc206572/?q=&type=legislation&xsubjects=Mineral+resources&xdate_min=1900&xdate_max=2021,"Agricultural & rural development, Livestock, Cultivated plants", Regulation,"Agricultural commodities,Inspection,Data collection/reporting,Cereals/grains/rice,Oleaginous plants,Tax/levy,Animal feed/feedstuffs,Planting material/seeds,Plant production","Alps, Europe, EUROPE AND CENTRAL ASIA, North-East Atlantic, Western Europe",La présente ordonnance entre en vigueur le 1er décembre 2021.,ECOLEX_Legislation
Notice by the General Office of the State Council of Further Intensifying Efforts to Assist Small and Medium-Sized Enterprises in Alleviating Difficulties,2021.0,China,"As the main force driving national economic and social development, small and medium-sized enterprises (SMEs) play an important role in promoting growth, guaranteeing employment, invigorating the market, improving people's livelihood, and other respects. This Notice is issued for the purposes of further intensifying the efforts to assist enterprises in alleviating difficulties caused by  spread of COVID-19 outbreak and other impacts, alleviating the burden of enterprises, and helping them tide over difficulties.",https://www.ecolex.org/details/legislation/notice-by-the-general-office-of-the-state-council-of-further-intensifying-efforts-to-assist-small-and-medium-sized-enterprises-in-alleviating-difficulties-lex-faoc207424/?q=&type=legislation&xsubjects=Mineral+resources&xdate_min=1900&xdate_max=2021,General, Miscellaneous,"Financing,Fiscal and market measures","Asia, ASIA AND THE PACIFIC, East Asian Seas, Eastern Asia, North Pacific, North-West Pacific",,ECOLEX_Legislation
"Waste Management (Landfill)(Amendment No. 2) Regulations, 2021 (L.N. 453 of 2021).",2021.0,Malta,"These regulations amend the Waste Management (Landfill) Regulations (the principal regaulations). Sub-regulation (4) of regulation 5 is amended, concerning the possible postponement of the deadline for attaining the target referred to in sub-regulation (3). After sub-regulation (4)a new sub-regulation (5) is added concerning the revision of the implementation plan, which can be requested in case of non-compliance with with the requirements of Schedule 4. A new Schedule 4 concerning the Implementatation Plan is added after Schedule 3.",https://www.ecolex.org/details/legislation/waste-management-landfillamendment-no-2-regulations-2021-ln-453-of-2021-lex-faoc206521/?q=&type=legislation&xsubjects=Mineral+resources&xdate_min=1900&xdate_max=2021,"Air & atmosphere, Environment gen., Land & soil, Water, Waste & hazardous substances", Regulation,"Pollution control,Soil pollution/quality,Waste disposal,Waste management,Freshwater quality/freshwater pollution","Europe, EUROPE AND CENTRAL ASIA, European Union Countries, Mediterranean, Southern Europe",,ECOLEX_Legislation
Arrêté du Gouvernement wallon modifiant la partie VIII de la partie réglementaire du Livre Ier du Code de l’Environnement en vue d’accorder la qualité d’agent de police judiciaire à certains agents de l’organisme payeur et modifiant l’arrêté du Gouvernement wallon du 25 avril 2019 relatif aux aides à l’investissement dans les secteurs de la production aquacole et de la transformation des produits de la pêche et de l’aquaculture.,2021.0,Belgium,"Cet arrêté modifie la partie VIII de la partie réglementaire du Livre Ier du Code de l’Environnement. En particulier, à l’article R.87 de la partie VIII de la partie règlementaire du Livre Ier du Code de l’Environnement, il est inséré un nouvel alinéa 2 concernant la recherche et la constatation des infractions aux dispositions prévues à l'alinéa 1er, par les agents de la Direction du Contrôle agricole de l'organisme payeur visé à l’article 3, 25°, du Code wallon de l’Agriculture. L’article R.93quater est abrogé et un nouvel article 93quinquies est inséré qui charge les mêmes agents de l’organisme payeur de rechercher et de constater les infractions visées à l’article D.396, 3°, du Code wallon de l’Agriculture. Cet arrêté modifie aussi l'article 41 de l'arrêté du Gouvernement wallon du 25 avril 2019 relatif aux aides à l'investissement dans les secteurs de la production aquacole et de la transformation des produits de la pêche et de l'aquaculture.",https://www.ecolex.org/details/legislation/arrete-du-gouvernement-wallon-modifiant-la-partie-viii-de-la-partie-reglementaire-du-livre-ier-du-code-de-lenvironnement-en-vue-daccorder-la-qualite-dagent-de-police-judiciaire-a-certains-agents-de-lorganisme-payeur-et-modifiant-larrete-du-gouvernement-wallon-du-25-avril-2019-relatif-aux-aides-a-linvestissement-dans-les-secteurs-de-la-production-aquacole-et-de-la-transformation-des-produits-de-la-peche-et-de-laquaculture-lex-faoc207186/?q=&type=legislation&xsubjects=Mineral+resources&xdate_min=1900&xdate_max=2021,"Environment gen., Fisheries", Regulation,"Monitoring,Offences/penalties,Protection of environment,Aquaculture,Fish products,Subsidy/incentive","Benelux, Europe, EUROPE AND CENTRAL ASIA, European Union Countries, North Atlantic, North Sea, North-East Atlantic, Western Europe",Le présent arrêté entre en vigueur le 1er janvier 2022.,ECOLEX_Legislation
Collective Agreement for Agriculture and the Food Industry of Slovenia.,2021.0,Slovenia,"This Agreement between parties (as representatives of employers: Chamber of Commerce and Industry of Slovenia - Chamber of Agricultural and Food Companies, and Association of Employers of Slovenia - Section for Agriculture, Food Industry and Forestry and Cooperative Association of Slovenia; and employee representatives: Trade Union of Agriculture and Food Industry of Slovenia), applies to all employers who perform one of the activities as their main activity, determined by the code of the Standard Classification of Activities (food and agriculture industry). The Annex is part of this publication (Tariff list).",https://www.ecolex.org/details/legislation/collective-agreement-for-agriculture-and-the-food-industry-of-slovenia-lex-faoc206777/?q=&type=legislation&xsubjects=Mineral+resources&xdate_min=1900&xdate_max=2021,"Agricultural & rural development, Food & nutrition", Regulation,"Contract/agreement,Cooperative/producer organization,Business/industry/corporations","Alps, Europe, EUROPE AND CENTRAL ASIA, European Union Countries, Mediterranean, Southern Europe",This text enteres into force on 12 December 2021.,ECOLEX_Legislation
Ordonnance relative à l’adaptation de la loi sur l’agriculture suite à la réorganisation de la procédure d’homologation des produits phytosanitaires.,2021.0,Switzerland,"Cette ordonnance modifie l'art. 177, al. 2 de la loi du 29 avril 1998 sur l’agriculture.",https://www.ecolex.org/details/legislation/ordonnance-relative-a-ladaptation-de-la-loi-sur-lagriculture-suite-a-la-reorganisation-de-la-procedure-dhomologation-des-produits-phytosanitaires-lex-faoc206581/?q=&type=legislation&xsubjects=Mineral+resources&xdate_min=1900&xdate_max=2021,Agricultural & rural development, Regulation,"Certification,Pesticides,Procedural matters","Alps, Europe, EUROPE AND CENTRAL ASIA, North-East Atlantic, Western Europe",La présente ordonnance entre en vigueur le 1er janvier 2022.,ECOLEX_Legislation
Infrastructure Investment and Jobs Act of 2021,2021.0,United States of America,"This Act authorizes funds for Federal-aid highways, highway safety programs, and transit programs, and for other purposes. Among others, it provides for climate change including grants for charging and fueling infrastructure; reduction of truck emissions at port facilities; carbon reduction program; congestion relief program; promoting Resilient Operations for Transformative, Efficient, and Costsaving Transportation (PROTECT) program; and Healthy Streets program. Additionally, it provides for Indian affairs, including environmental reviews for certain tribal transportation facilities; programmatic agreements for tribal categorical exclusions; use of certain tribal transportation funds; bureau of Indian Affairs road maintenance program; study of road maintenance on Indian land; maintenance of certain Indian reservation roads; tribal transportation safety needs; and Office of Tribal Government Affairs. The Act further provides for sport fish restoration and recreational boating safety; supply chains for clean energy technologies; hydrogen research and development; nuclear energy infrastructure; hydropower; solar energy technologies on current and former mine land; energy efficiency and building infrastructure; natural resources-related infrastructure, wildfire management, and ecosystem restoration; western water infrastructure; drinking water; clean water; Indian water rights settlement completion fund; wildfire mitigation; reforestation; recycling practices; bioproduct pilot program; modification of automatic extension of certain deadlines in the case of taxpayers affected by federally declared disasters; and rural minority business center program.",https://www.ecolex.org/details/legislation/infrastructure-investment-and-jobs-act-of-2021-lex-faoc206874/?q=&type=legislation&xsubjects=Mineral+resources&xdate_min=1900&xdate_max=2021,"Agricultural & rural development, Energy, Environment gen., Fisheries, Forestry, Water, Wild species & ecosystems", Legislation,"Business/industry/corporations,Equity,Indigenous peoples,Rural employment,Ecofriendly products/ecofriendly processes,Energy conservation/energy production,Hydropower generation,Climate change,Disasters,Emissions,Subsidy/incentive,Research,Tax/levy,Artisanal fishing,Afforestation/reforestation,Forest fires,Forest management/forest conservation,Freshwater quality/freshwater pollution,Pollution control,Potable water,Water quality standards,Freshwater resources management,Ecosystem preservation","Americas, Arctic, East Pacific, North America, North Atlantic",,ECOLEX_Legislation
"Presidential Decree No. 441 “On insurance of crops, livestock and poultry”.",2021.0,Belarus,"In order to determine the conditions for compulsory insurance with the state support for the harvest of agricultural crops, livestock and poultry the President decrees to approve: (a) list of crops, livestock and poultry and insurance rates under compulsory insurance with state support of harvest of crops, livestock and poultry for 2022 (attached); (b) the percentage of compensation for damage and the cost of reseeding in the event of the destruction of agricultural crops for 2022 at 25 percent; and (c) percentage of compensation for damage in case of death loss (case), forced slaughter (destruction) of livestock and poultry for 2022 at the level of 100 percent.",https://www.ecolex.org/details/legislation/presidential-decree-no-441-on-insurance-of-crops-livestock-and-poultry-lex-faoc207616/?q=&type=legislation&xsubjects=Mineral+resources&xdate_min=1900&xdate_max=2021,"Agricultural & rural development, Livestock, Cultivated plants", Regulation,"Liability/compensation,Crops/grasses,Slaughtering,Cattle,Sheep/goats,Swine,Equine-animals,Poultry","CIS (Commonwealth of Independent States), Eastern Europe, Europe, EUROPE AND CENTRAL ASIA",This Presidential Decree enters into force of 1 January 2022.,ECOLEX_Legislation
Resolution No. 534 of 2021 of Georgian Government on Measures to Support Vulnerable Users as Provided for under Law of Georgia on Energy and Water Supply,2021.0,Georgia,"This Resolution approves certain measures aimed to support socially vulnerable users as provided for under Law of Georgia on Energy and Water Supply. To this end, it creates an inter-agency working group makes proposals to the Government of Georgia about vulnerable users and the ways to support them.",https://www.ecolex.org/details/legislation/resolution-no-534-of-2021-of-georgian-government-on-measures-to-support-vulnerable-users-as-provided-for-under-law-of-georgia-on-energy-and-water-supply-lex-faoc206592/?type=legislation&xsubjects=Mineral+resources&page=2,"Energy, Water, General", Regulation,"Subsidy/incentive,Institution,Social protection,Water supply","Asia, Black Sea, Eastern Europe, EUROPE AND CENTRAL ASIA, Western Asia",,ECOLEX_Legislation
Emergency Powers (Amendment) Act No. 23 of 2021.,2021.0,Jamaica,"This Act adds the definition of period of public disaster to the Principal Act, as ""any period during which there is in force a Proclamation by the Governor-General declaring that a period of public disaster exists"" and amends the definition of period of public emergency in the Emergency (Public Security) Act.",https://www.ecolex.org/details/legislation/emergency-powers-amendment-act-no-23-of-2021-lex-faoc207400/?type=legislation&xsubjects=Mineral+resources&page=2,Environment gen., Legislation,"Disasters,Early warning system/emergency intervention system","Americas, Caribbean, Latin America and the Caribbean, LATIN AMERICA AND THE CARIBBEAN FAO, Small Island Developing States",,ECOLEX_Legislation
