Policy,Year,Country,Policy_Content,URL,Subject,Document_Type,Keyword,Geographical_area,Entry into force notes,Source
Freeport (Marina and Inland Waterways) Bye-laws (Cap. 29).,1968.0,Bahamas,"These Bye-laws, made under the Freeport Bye-laws Act, provide rules for the navigation within the Freeport Area by or under the authority of the Port Authority, not including any area within the limits of the Harbour. It also prohibits the pollution of such waters by waste matter, dead animals or fish or oil and restricts other activities on such waters.",https://www.ecolex.org/details/legislation/freeport-marina-and-inland-waterways-bye-laws-cap-29-lex-faoc112354/?type=legislation&xsubjects=Mineral+resources&page=3868,"Environment gen., Sea, Water", Regulation,"Marine pollution,Harbour,Navigation,Freshwater quality/freshwater pollution,Pollution control","Americas, Caribbean, Latin America and the Caribbean, LATIN AMERICA AND THE CARIBBEAN FAO, North Atlantic, Small Island Developing States",,ECOLEX_Legislation
Oil in Navigable Waters Act.,1968.0,Nigeria,"This Act gives effect in Nigeria to provisions of the International Convention for the prevention of pollution of the Sea by Oil 1954 to 1962. The Act makes provision with respect to the following matters: prohibition of discharge of certain oils into sea areas (sect. 1); designation of prohibited sea areas (2); discharge of oil into the waters of Nigeria (3); special defences under sections 1 and 3. 5 (4); equipment in ships to prevent oil pollution (5); penalties for offences under sections 1, 3, and 5, 7 (6); keeping records of matters relating to oil (7); facilities in harbours for disposal of oil residues (8); restrictions on transfer of oil at night (9); duty to report discharges of oil into waters of harbours (10); powers of inspection (11); prosecutions (12); enforcement and application of fines (13); general provisions as to application of Act to grant exemptions (14); Power to grant exemptions (15); application of Act to Government owned ships (16); enforcement of Convention relating to oil pollution (17); annual report (18).",https://www.ecolex.org/details/legislation/oil-in-navigable-waters-act-lex-faoc018389/?type=legislation&xsubjects=Mineral+resources&page=3868,"Sea, Environment gen.", Legislation,"Marine pollution,Pollution control,International agreement-implementation,Oil pollution,Inspection,Offences/penalties","Africa, North Atlantic, Western Africa",,ECOLEX_Legislation
Oil in Navigable Waters Regulations.,1968.0,Nigeria,"These Regulations concern the prevention of pollution of the sea by oil and include provisions for such prevention in the navigable waters of Nigeria. They consist of 5 Parts, i.e. Short title and interpretation (1); Equipment in ships to prevent pollution by oil (2); Oil discharge records (3); Oil transfer records and Precautions to be taken when loading (4) and the Discharging or bunkering oil (5).",https://www.ecolex.org/details/legislation/oil-in-navigable-waters-regulations-lex-faoc027394/?type=legislation&xsubjects=Mineral+resources&page=3868,"Sea, Environment gen.", Regulation,"Marine pollution,Pollution control,Oil pollution","Africa, North Atlantic, Western Africa",,ECOLEX_Legislation
Regulations Governing Disposition of Forest Products of State-owned Forests.,1968.0,,"These Regulations are enacted pursuant to the provisions of the third paragraph of Article 15 of the  Forestry Act, aiming to regulate the disposition of forest products of state-owned forests.",https://www.ecolex.org/details/legislation/regulations-governing-disposition-of-forest-products-of-state-owned-forests-lex-faoc155717/?type=legislation&xsubjects=Mineral+resources&page=3868,Forestry, Regulation,"Public forest,Forest management/forest conservation,Policy/planning,Authorization/permit,Transport/storage,Timber,Timber extraction/logging,Indigenous peoples",,,ECOLEX_Legislation
Limitation of Actions Act (Cap. 22).,1968.0,Kenya,"This Act concerns limitations applying to legal action such as actions of contract and tort; actions to recover land, registered title and rent; actions to recover money secured by a mortgage or charge or to recover proceeds of the sale of land; actions in respect of trust property or movable property of deceased person; and actions against the government and public authorities, etc. The Act also concerns the application of limitation law to arbitration,  the acquisition of easements and registration of title to land or easement acquired under Act.",https://www.ecolex.org/details/legislation/limitation-of-actions-act-cap-22-lex-faoc128809/?type=legislation&xsubjects=Mineral+resources&page=3868,Land & soil, Legislation,"Land tenure,Legal proceedings/administrative proceedings,Property rights,Land based credit,Cadastre/land registration,Servitude,Dispute settlement","Africa, AFRICA FAO, Eastern Africa",,ECOLEX_Legislation
Interpretation Act.,1968.0,Jamaica,"This Act makes provision with respect to interpretations as used in the legal system of Jamaica. It lays down general principles of interpretation and certain principles regarding the interpretation of legislation. It also provides for the exercise of powers in relation with the (enactment of) legislation and provides for various other matters concerning the legal system of Jamaica. The Act also gives interpretations of, among other things: ""land"", ""property"", ""to occupy"", ""vessel"" and ""ship"".",https://www.ecolex.org/details/legislation/interpretation-act-lex-faoc110935/?type=legislation&xsubjects=Mineral+resources&page=3868,Land & soil, Legislation,"Land tenure,Legal proceedings/administrative proceedings","Americas, Caribbean, Latin America and the Caribbean, LATIN AMERICA AND THE CARIBBEAN FAO, Small Island Developing States",,ECOLEX_Legislation
Water and Soil Conservation Act 1967.,1968.0,New Zealand,"The Act seeks to promote a national policy in respect of natural water. It establishes the legal framework for the use, allocation and conservation of water, and for the designation of conservation areas. It further creates the Water Conservation Authority (art. 5) and the Regional Water Boards for various catchment areas (art. 19). The 10 Schedules contain classifications for minimum water quality.",https://www.ecolex.org/details/legislation/water-and-soil-conservation-act-1967-lex-faoc001347/?type=legislation&xsubjects=Mineral+resources&page=3868,"Land & soil, Water", Legislation,"Protected area,Soil conservation/soil improvement,Offences/penalties,Basic legislation,Freshwater resources management,Water conservation zone,Authorization/permit,Water quality standards,Freshwater quality/freshwater pollution,Water rights,Institution,Access-to-information,Basin/catchment/watershed,Water abstraction,Effluent waste water/discharge,Servitude,Court/tribunal,Waterworks,Pollution control","ASIA AND THE PACIFIC, Australia and New Zealand, Oceania, South Pacific",,ECOLEX_Legislation
"Décret nº 68-88 concernant les établissements dangereux, insalubres ou incommodes.",1968.0,Tunisia,"Ce décret réglemente, en application des articles de 293 à 324 du Code du travail, les modalité de classification des établissements dangereux, insalubres ou incommodes.",https://www.ecolex.org/details/legislation/decret-no-68-88-concernant-les-etablissements-dangereux-insalubres-ou-incommodes-lex-faoc018506/?type=legislation&xsubjects=Mineral+resources&page=3868,Environment gen., Regulation,"Environmental planning,Classification/declassification,Environmental fees/charges","Africa, Mediterranean, NEAR EAST AND NORTH AFRICA, Northern Africa",,ECOLEX_Legislation
"Nagaland Forests Act, 1968 (No. 3 of 1968).",1968.0,India,"This Act provides for the protection and management of forests in State of Nagaland. The Government may declare any land at its disposal to be a Reserved Forest in the manner provided for in the Act. The Act also contains provisions for the appointment of the Forest Settlement Officer and lays down the powers and functions of the Officer. Additionally, the Act covers the provisions on village forests, sale of forest produce and control of forest and waste land that is not owned by the Government. Furthermore, the Act provides for penalties for violating the provisions of the Act.",https://www.ecolex.org/details/legislation/nagaland-forests-act-1968-no-3-of-1968-lex-faoc171084/?type=legislation&xsubjects=Mineral+resources&page=3868,Forestry, Legislation,"Classification/declassification,Forest management/forest conservation,Private forest,Protection forest,Public forest,Forest service/forest officers","Asia, ASIA AND THE PACIFIC, Indian Ocean, South Asian Seas, Southern Asia",,ECOLEX_Legislation
Arrêté royal fixant les règles de fonctionnement de l'Office belge de l'économie et de l'agriculture.,1968.0,Belgium,"Cet arrêté royal fixe les règles de fonctionnement de l'Office belge de l'économie et de l'agriculture. Plus exactement, l'article 1er établit que l'arrêté royal nº 82 du 10 novembre 1967 portant création de l'Office belge de l'économie et de l'agriculture et supprimant l'Office commercial du ravitaillement et l'Office de récupération économique, entre en vigueur le 30 mars 1968. En outre, l'Office belge de l'économie et l'agriculture (O.B.E.A.) créé par cet arrêté, a son siège dans l'agglomération bruxelloise. Le texte est formé par 34 articles.",https://www.ecolex.org/details/legislation/arrete-royal-fixant-les-regles-de-fonctionnement-de-loffice-belge-de-leconomie-et-de-lagriculture-lex-faoc027687/?type=legislation&xsubjects=Mineral+resources&page=3868,Agricultural & rural development, Regulation,"Institution,Financial agricultural measures,Agricultural development","Benelux, Europe, EUROPE AND CENTRAL ASIA, European Union Countries, North Atlantic, North Sea, North-East Atlantic, Western Europe",,ECOLEX_Legislation
"Clean Air Act, XVIII of 1967.",1968.0,Malta,"The present Act aims at the prevention of air pollution. Particular provisions regard the prohibition of dark smoke from chimneys (sect. 3), the installation of new furnaces in such a manner as to be as far as practicable smokeless (sect. 4), abatement of smoke nuisances in general (sect. 7). The prohibition of dark smoke above-mentioned and established under section 3 is applicable also to vessels in waters (sect. 8). Particular powers are entrusted to the competent officers under section 11 in order to ensure the effective implementation of these protective measures. Such powers include entering the premises for the purpose of inspection and requiring the disclosure of information. Sections 14 and 15 deal with offences and penalties.",https://www.ecolex.org/details/legislation/clean-air-act-xviii-of-1967-lex-faoc041668/?type=legislation&xsubjects=Mineral+resources&page=3868,Air & atmosphere, Legislation,"Air quality/air pollution,Pollution control,Emissions,Offences/penalties,Basic legislation","Europe, EUROPE AND CENTRAL ASIA, European Union Countries, Mediterranean, Southern Europe",,ECOLEX_Legislation
Urban Development Corporation Act.,1968.0,Jamaica,"This Act establishes the Urban Development Corporation, defines its functions and powers and provides for its administration and functioning.",https://www.ecolex.org/details/legislation/urban-development-corporation-act-lex-faoc088357/?type=legislation&xsubjects=Mineral+resources&page=3868,"Land & soil, Water", Legislation,"Land-use planning,Expropriation,Institution,Water supply","Americas, Caribbean, Latin America and the Caribbean, LATIN AMERICA AND THE CARIBBEAN FAO, Small Island Developing States",,ECOLEX_Legislation
Arrêté nº 1320 portant organisation et fixant les attributions de la direction des eaux et forêts et de la conservation des sols.,1968.0,Madagascar,"Cet arrêté porte organisation et attributions de la direction des eaux et forêts et de la conservation des sols. Il est formé par 22 articles répartis en 4 titres, à savoir: Attributions et organisation générale (I); Bureaux à compétence générale, divisions d'intervention en matière forestière,service de protection de la faune, de la flore et de la gestion du domaine forestier, service de la conservation des sols et des eaux, pêche et pisciculture (II); Services provinciaux (III); Organisme consultatif (IV).",https://www.ecolex.org/details/legislation/arrete-no-1320-portant-organisation-et-fixant-les-attributions-de-la-direction-des-eaux-et-forets-et-de-la-conservation-des-sols-lex-faoc002827/?type=legislation&xsubjects=Mineral+resources&page=3868,"Forestry, Land & soil, Water", Regulation,Institution,"Africa, AFRICA FAO, Eastern Africa, Indian Ocean, Least Developed Countries",,ECOLEX_Legislation
Forest Act (Chapter 38:03).,1968.0,Botswana,This Act provides rules for the management and conservation of forest resources of Botswana and for the trade in forest produce including protected fauna and flora. The 37 sections are divided into six Parts: Preliminary (I); Delegation by Forest Officer (II); Declaration of Forest Reserves (III); Protected Trees (IV); Control of Forest Produce (V); Trading in Endangered Species of Flora (VA); Miscellaneous (VI). (3 Appendices),https://www.ecolex.org/details/legislation/forest-act-chapter-3803-lex-faoc002748/?type=legislation&xsubjects=Mineral+resources&page=3869,"Forestry, Wild species & ecosystems", Legislation,"Framework law,Basic legislation,Protection forest,Timber extraction/logging,Forest management/forest conservation,Forest fires,Offences/penalties,Authorization/permit,Biodiversity,Endangered species,International trade,International agreement-text,International agreement-implementation,Protection of species","Africa, AFRICA FAO, Landlocked Developing Countries, Southern Africa",,ECOLEX_Legislation
"Decreto Nº 326 - Reglamenta parcialmente la Ley 1ª de 1968, y se modifica y adiciona el Decreto Reglamentario Nº 3.177 de 1961, sobre organización del Instituto Colombiano de la Reforma Agraria.",1968.0,Colombia,"El Decreto, que consta de 7 artículos y 1 transitorio, introduce modificaciones respecto a la composición y funciones de la Junta Directiva del Instituto Colombiano de la Reforma Agraria (INCORA) (arts. 2º y 3º). El artículo 6º modifica las normas relativas al Fondo Nacional Agrario.",https://www.ecolex.org/details/legislation/decreto-no-326-reglamenta-parcialmente-la-ley-1a-de-1968-y-se-modifica-y-adiciona-el-decreto-reglamentario-no-3177-de-1961-sobre-organizacion-del-instituto-colombiano-de-la-reforma-agraria-lex-faoc004782/?type=legislation&xsubjects=Mineral+resources&page=3869,Land & soil, Regulation,"Land reform,Institution,Special fund,Land commission","Amazonia, Americas, East Pacific, Latin America and the Caribbean, LATIN AMERICA AND THE CARIBBEAN FAO, North-East Pacific, South America, South-Eastern Pacific",,ECOLEX_Legislation
Law No. 12 of 1968 regulating the natural resources affairs.,1968.0,Jordan,"This Law is composed of 69 articles. Articles 1 and 2 give terms and definitions. Article 3 provides for the establishment of the Natural Resources Authority which shall have the following competencies: to prospect and lay out geological and economic studies related to natural resources; to supervise technically the mining methods; and to exploit mines. The Authority shall be considered an autonomous corporation body under the Ministry of Energy and Mineral Resources (arts. 4 and 5). The Board of Directors of the Natural Resources Authority, established under the chairmanship of the Minister of Energy and Mineral Resources, shall have the following competences and duties: laying out general policies of the Authority; recommending internal and external loans upon the approval of the Cabinet; utilizing experts, advisors and agents; preparing the annual budget; signing contracts and agreements; and preparing laws and regulations pertaining to the Authority (arts. 8 and 9). The Cabinet shall nominate the Director-General of the Authority (art. 12). The Authority shall be responsible for the following activities: laying out policies for the development and exploitation of rock and mineral resources in the Kingdom; providing technical and advisory services related to mining; carrying out mining projects; and other responsibilities entrusted by the Cabinet (art. 14). All minerals existing in Jordan, whether found on the surface, underground, in territorial waters, rivers and internal waters, shall be considered as a State domain (art. 30). No exploration permit, prospecting licence or mining right may be granted for Government and Waqf property unless upon approval (art. 33). Articles 34-40 address licences, permits, exploitation, exploration and the like for Jordanian citizens and foreigners. Article 41 defines exploration rights of holders of a prospecting licence. The Authority may issue a mining right to any person holding a certificate of discovery (art. 42). The holder of an exploration licence or mining right shall not have the right to take water from lakes, rivers, water sources or canals bordering or passing through the licensed land nor change the course without a written permission of the President (art. 44). The holder of a mining right shall submit to the President a detailed annual report, within January of each year, indicating the value of the tonnage extracted during the precedent year, number of employees, and work plan and programme for the coming year (art. 45). Quarries' activities and transportation of rock materials shall be carried out upon a previous licence (art. 49). The settlement of disputes shall be carried out by arbitration (art. 50). Articles 51-55 deal with budgets, and financing and incomes of the Authority. Article 66 contains offences and penalties.",https://www.ecolex.org/details/legislation/law-no-12-of-1968-regulating-the-natural-resources-affairs-lex-faoc055010/?type=legislation&xsubjects=Mineral+resources&page=3869,Mineral resources, Legislation,"Minerals,Mining,Contract/agreement,Data collection/reporting,Dispute settlement,Environmental planning,Exploration,Institution,Transport/storage,Authorization/permit,Concession","Middle East, NEAR EAST AND NORTH AFRICA, Red Sea  Gulf of Aden, Western Asia",This Law enters into force on the date of its publication in the Official Gazette.,ECOLEX_Legislation
Shipping Act (Cap. 53).,1968.0,Vanuatu,"The Act concerns the surveying and certification of and other matters regarding construction, operation or navigation of any vessel of Vanuatu means except where otherwise provided in this Act, any vessel not exceeding 500 gross tons engaged primarily in trade between places in Vanuatu, but excludes: (a) the life boats, rafts, work boats or launches which form part of the equipment of a larger vessel and are being used as such; (b) punts, barges or other boats whose sole means of propulsion is by manpower or by towing; (c) canoes of native design and not propelled by an engine. No person shall send or attempt to send or cause or permit to be sent to sea any dangerous goods without: (a) giving due notice to the owner or master of the vessel on which it is intended that they shall be so sent to sea; and (b) marking upon the said goods their description. Any person who knowingly sends or attempts to send, or carries or attempts to carry in any vessel any dangerous goods under a false description, or who falsely describes them, shall be guilty of an offence. The owner or master of any vessel may refuse to take on board any package or parcel which he suspects to contain any dangerous goods.",https://www.ecolex.org/details/legislation/shipping-act-cap-53-lex-faoc037869/?type=legislation&xsubjects=Mineral+resources&page=3869,"Fisheries, Sea, Environment gen.", Legislation,"Marine pollution,Navigation,Pollution control,Hazardous waste","ASIA AND THE PACIFIC, Least Developed Countries, Melanesia, Oceania, Small Island Developing States, South Pacific",,ECOLEX_Legislation
Tribal Land Act (Chapter 32:02).,1968.0,Botswana,The Act is divided into 13 Parts: Introductory (I); Land Boards (II); Application (IIa); Administration and appointment to land board service (IIb); Termination of Appointments and Retirements (IIc); Land Board Officers (IId); Offences and penalties (IIe); Land Board Service Commission (IIf); Grant of customary land rights (III); Grant of land rights under common law (IV); Land required for public purposes (V); Land Board Funds (VI); General (VII).,https://www.ecolex.org/details/legislation/tribal-land-act-chapter-3202-lex-faoc039051/?type=legislation&xsubjects=Mineral+resources&page=3869,"Livestock, Land & soil", Legislation,"Land reform,Institution,Land tenure,Traditional rights/customary rights,Lease,Grazing","Africa, AFRICA FAO, Landlocked Developing Countries, Southern Africa",,ECOLEX_Legislation
Natural Resources (Protection) Regulations (G.N. No. 774 of 1968).,1968.0,Zimbabwe,"No person shall without prior approval of the Board as defined in the Natural Resources Act cultivate or permit to be cultivated any land or destroy any vegetation in the vicinity of specified inland waters. The Board may, when granting approval, impose such terms as deemed necessary for the protection of natural resources. The Board may withdraw approval if a person fails to comply with the terms prescribed. (7 regulations)",https://www.ecolex.org/details/legislation/natural-resources-protection-regulations-gn-no-774-of-1968-lex-faoc041841/?type=legislation&xsubjects=Mineral+resources&page=3869,"Land & soil, Water", Regulation,"Soil conservation/soil improvement,Freshwater resources management,Bank,Water conservation zone,Sustainable use","Africa, AFRICA FAO, Eastern Africa, Landlocked Developing Countries",,ECOLEX_Legislation
Forest (Exemption of Certain Villages from Prohibited Acts in Forest Reserves) Order  (Chapter 38:03).,1968.0,Botswana,"The Minister has specified the towns and villages mentioned in the Title to which the following rule shall apply: the bona fide habitants of those towns and villages may within the Kasane Forest Reserve adjacent to those towns and villages collect for domestic use only, but not for sale or barter, firewood from dead fallen trees but only by donkey and not motor vehicles and collect poles of specified trees for purposes of erecting huts and kraals.",https://www.ecolex.org/details/legislation/forest-exemption-of-certain-villages-from-prohibited-acts-in-forest-reserves-order-chapter-3803-lex-faoc042112/?type=legislation&xsubjects=Mineral+resources&page=3869,Forestry, Regulation,"Protected area,Fuelwood,Timber","Africa, AFRICA FAO, Landlocked Developing Countries, Southern Africa",,ECOLEX_Legislation
Mining Regulations.,1968.0,Fiji,These Regulations are made under section 68 of the Mining Act and make further provision for mining and related matters in Fiji.,https://www.ecolex.org/details/legislation/mining-regulations-lex-faoc050782/?type=legislation&xsubjects=Mineral+resources&page=3869,"Land & soil, Mineral resources, Water", Regulation,"Soil rehabilitation,Mining,Exploration,Minerals,Protected area,Authorization/permit,Freshwater quality/freshwater pollution,Water abstraction,Pollution control","ASIA AND THE PACIFIC, Melanesia, Oceania, Small Island Developing States, South Pacific",,ECOLEX_Legislation
Registered Land (Registration of Maximum Number of Proprietors) Rules (Cap. 300).,1968.0,Kenya,"These Rules prescribe that only twenty or any lesser number of persons may be registered as the proprietors of any land, lease or charge where charge to the land restricts its user to any purpose other than agriculture and in the opinion of the registrar, the instrument presented for registration will have the effect of vesting the land, lease or charge in such persons jointly as partnership property. The Rules shall only apply to specified registration sections.",https://www.ecolex.org/details/legislation/registered-land-registration-of-maximum-number-of-proprietors-rules-cap-300-lex-faoc063131/?type=legislation&xsubjects=Mineral+resources&page=3869,Land & soil, Regulation,"Cadastre/land registration,Transfer,Lease,Institution,Agricultural land","Africa, AFRICA FAO, Eastern Africa",,ECOLEX_Legislation
Provincial Lands Regulations (Sask. Reg. 145/68).,1968.0,Canada,"The present Regulations provide for the enactment of the Provincial Lands Act. In particular, the Regulations lay down comprehensive provisions relating to the lease, purchase and sale of agricultural land. The text consists of 7 Parts as follows: Interpretation (I); Sale of lands (II); Purchase of land (IIA); Exchange of land (IIB); Leases and permits (III); Sand and gravel (III.1); Easements (IV); Improvements (V); Recovery of debts (VI); General provisions (VII).",https://www.ecolex.org/details/legislation/provincial-lands-regulations-sask-reg-14568-lex-faoc082128/?type=legislation&xsubjects=Mineral+resources&page=3869,Land & soil, Regulation,"Land tenure,Agricultural land,Lease,Ownership,Access right,Enforcement/compliance","Americas, Arctic, ASIA AND THE PACIFIC, East Pacific, North America, North Atlantic",The present Regulations enter into force on 1 April 1968.,ECOLEX_Legislation
