Policy,Year,Country,Policy_Content,URL,Subject,Document_Type,Keyword,Geographical_area,Entry into force notes,Source
Regional Development Authorities Act (Cap. 28:08).,1977.0,Guyana,"This Act grants power to the Minister to establish, by Order, in respect of any area of Guyana a development authority. The Authority may establish branches. The functions of an authority are specified in section 5 and may be prescribed in the above-mentioned Order. Other provisions of this Act concern internal organization, finance and procedures of authorities. ""The Minister may make regulations for carrying into effect the purposes of this Act."" (sect. 22). (22 sections)",https://www.ecolex.org/details/legislation/regional-development-authorities-act-cap-2808-lex-faoc005057/?type=legislation&xsubjects=Mineral+resources&page=3769,Agricultural & rural development, Legislation,"Institution,Agricultural development","Amazonia, Americas, Latin America and the Caribbean, LATIN AMERICA AND THE CARIBBEAN FAO, North Atlantic, Small Island Developing States, South America",,ECOLEX_Legislation
"Decreto 718 – Crea Comisión Mixta de Agricultura, Urbanismo, Turismo y Bienes Nacionales.",1977.0,Chile,"Con el propósito de mantener y acrecentar la productividad de los terrenos agrícolas, mediante una correcta explotación y óptimo aprovechamiento de los recursos naturales renovables, y asegurar una política de protección del área agrícola del país compatible con las necesidades de crecimiento urbano para nuevas poblaciones y viviendas, el presente Decreto establece la Comisión Mixta de Agricultura, Urbanismo, Turismo y Bienes Nacionales, cuyos principales cometidos contemplan: a) conocer e informar técnicamente los asuntos relativos a modificaciones de límites urbanos y cambio de uso de suelo agrícola; b) estudiar y proponer las normas para la aprobación de subdivisiones de predios rurales. Créanse igualmente los Comités Mixtos de Agricultura, Vivienda, Turismo y Bienes Nacionales, a nivel regional, integrados por los funcionarios que para el efecto designen los Secretarios Regionales de los Ministerios de Agricultura, Vivienda, los Directores Regionales de Turismo, y los Secretarios Regionales del Ministerio de Bienes Nacionales.",https://www.ecolex.org/details/legislation/decreto-718-crea-comision-mixta-de-agricultura-urbanismo-turismo-y-bienes-nacionales-lex-faoc185497/?type=legislation&xsubjects=Mineral+resources&page=3769,"Agricultural & rural development, Land & soil", Regulation,"Agricultural land,Institution,Land-use planning","Americas, East Pacific, Latin America and the Caribbean, LATIN AMERICA AND THE CARIBBEAN FAO, South America, South Atlantic, South-Eastern Pacific",,ECOLEX_Legislation
Environmental Quality (Licensing) Regulations 1977.,1977.0,Malaysia,The Regulations contain in Schedule 1 a model form of the application for any licence or for any renewal or transfer thereof. Schedule 2 contain a model form of the licence to be issued according to the procedure set out in the Environmental Quality Act 1974. Article 4 regulates the revocation and suspension of the licence.,https://www.ecolex.org/details/legislation/environmental-quality-licensing-regulations-1977-lex-faoc013282/?type=legislation&xsubjects=Mineral+resources&page=3769,Environment gen., Regulation,Authorization/permit,"Asia, ASIA AND THE PACIFIC, East Asian Seas, South-Eastern Asia",The Regulations shall come into force on 1 October 1977.,ECOLEX_Legislation
Ley Nº 1.503 - Ley de protección de las aguas y la atmósfera.,1977.0,Argentina,"La presente Ley tiene por objeto la preservación de las condiciones naturales de las aguas superficiales y subterráneas y del aire, estableciendo las medidas necesarias para la lucha contra la polución de los mismos. Prohíbe evacuar efluentes de cualquier origen a cuerpos receptores, que impliquen una degradación o desmedro del aire, del suelo o de las aguas de la Provincia, sin previa adecuación a las normas de calidad fijadas para el cuerpo en que se produce la descarga (art. 3º). Además, queda prohibida la evacuación de líquidos residuales a la vía pública y el de aguas de lluvias que hayan sufrido contactos poluentes (art. 4º).",https://www.ecolex.org/details/legislation/ley-no-1503-ley-de-proteccion-de-las-aguas-y-la-atmosfera-lex-faoc047190/?type=legislation&xsubjects=Mineral+resources&page=3769,"Air & atmosphere, Water", Legislation,"Pollution control,Air quality/air pollution,Emissions,Authorization/permit,Offences/penalties,Freshwater quality/freshwater pollution,Effluent waste water/discharge","Americas, Latin America and the Caribbean, LATIN AMERICA AND THE CARIBBEAN FAO, South America, South Atlantic",,ECOLEX_Legislation
"Decreto Nº 1449 - Reglamenta parcialmente la Ley Nº 135 de 1961, en lo relativo a la conservación de los recursos naturales renovables por parte de los propietarios de predios rurales.",1977.0,Colombia,"El presente Decreto dispone que para los efectos del artículo 56 de la Ley Nº 135 de 1961, se entenderá que los propietarios de predios rurales han cumplido en lo esencial con las normas establecidas sobre la conservación de los recursos naturales renovables, cuando en relación con ellos se hayan observado las disposiciones previstas en el presente Decreto. En relación con la conservación, protección y aprovechamiento de las aguas, los propietarios de predios están obligados a: 1) no incorporar en las aguas, cuerpos o sustancias sólidas, líquidas o gaseosas, tales como basuras, desechos, desperdicios, o cualquier sustancia tóxica, o lavar en ellas utensilios, empaques o envases que los contengan o hayan contenido; 2) observar las normas que establezcan para proteger la calidad de los recursos, en materia de aplicación de productos agroquímicos; 3) no provocar la alteración del flujo natural de las aguas o el cambio de su lechos o cauce como resultado de la construcción o desarrollo de actividades no amparadas por permiso o concesión, o de la violación de las previsiones contenidas en la resolución de concesión o permiso.",https://www.ecolex.org/details/legislation/decreto-no-1449-reglamenta-parcialmente-la-ley-no-135-de-1961-en-lo-relativo-a-la-conservacion-de-los-recursos-naturales-renovables-por-parte-de-los-propietarios-de-predios-rurales-lex-faoc024895/?type=legislation&xsubjects=Mineral+resources&page=3769,"Environment gen., Water", Regulation,"Ecosystem preservation,Erosion,Soil pollution/quality,Waste disposal,Effluent waste water/discharge,Pesticides,Pollution control,Freshwater quality/freshwater pollution,Bed,Sewerage","Amazonia, Americas, East Pacific, Latin America and the Caribbean, LATIN AMERICA AND THE CARIBBEAN FAO, North-East Pacific, South America, South-Eastern Pacific",,ECOLEX_Legislation
Ley de expropiación del Estado de Tlaxcala.,1977.0,Mexico,"La presente Ley establece las normas y procedimientos para la expropiación de los bienes inmuebles en el territorio del Estado de Tlaxcala. La Ley enuncia las causas de utilidad pública que pueden sustentar el procedimiento de expropiación y prevé la correspondiente indemnización. Entre las causad de utilidad pública se contemplan la apertura, ampliación, mejoramiento o construcción de obras de irrigación, perforación de pozos artesianos y dotación de agua potable a centros de población o la adaptación de sus servicios y, en general, las obras de saneamiento, y las obras de defensa contra inundaciones.",https://www.ecolex.org/details/legislation/ley-de-expropiacion-del-estado-de-tlaxcala-lex-faoc143569/?type=legislation&xsubjects=Mineral+resources&page=3769,Land & soil, Legislation,"Agricultural land,Urban land,Expropriation","Americas, Central America, East Pacific, Latin America and the Caribbean, LATIN AMERICA AND THE CARIBBEAN FAO, North Atlantic, North Pacific, North-East Pacific",,ECOLEX_Legislation
Décret n°77-193 du 23 juin 1977 portant création de la mission d’aménagement et d’équipement des terrains urbains et ruraux.,1977.0,Cameroon,"Le présent décret crée la Mission d’Aménagement et d’Équipement des Terrains Urbains et Ruraux (MATEUR). MAETUR a mission a pour objet de réaliser ou de faire réaliser, sous sa responsabilité, les opérations d’aménagement ou d’équipement des terrains en de la promotion immobilière et de l’habitat sur toute l’étendue de la République Unie du Cameroun. A ce titre, elle est chargée notamment de : promouvoir à la demande et pour le compte de l’Etat, des organismes publics ou parapublics, privés ou des collectivités publiques locales, l’étude et la réalisation des opérations d’aménagement ou l’équipement des terrains ; étudier et de réaliser les infrastructures d’assainissement et de drainage des terrains urbains ou ruraux ; lotissement des terrains à aménager ou à équiper ; étudier et de réaliser les équipements publics à l’intérieur des zones à aménager ; assurer le contrôle de la conformité de tous les projets à exécuter conformément aux dispositions d’urbanisme et d’architecture prévues pour chaque zone à aménager ; la recherche et de la mise en œuvre des ressources nécessaires pour réaliser son objet social.",https://www.ecolex.org/details/legislation/decret-n77-193-du-23-juin-1977-portant-creation-de-la-mission-damenagement-et-dequipement-des-terrains-urbains-et-ruraux-lex-faoc169106/?type=legislation&xsubjects=Mineral+resources&page=3769,"Land & soil, Water", Regulation,"Urban land,Land-use planning,Institution,Zoning,Effluent waste water/discharge,Sewerage,Pollution control","Africa, AFRICA FAO, Central Africa, North Atlantic",,ECOLEX_Legislation
Law No. 2090 on the assistance to farmers who have suffered losses due to natural disasters.,1977.0,Turkey,"The objective of this Law which includes 12 articles, 1 supplementary article and 1 provisional article is to provide assistance to those who have suffered losses due to acts of God. Small scale operations and family operations will have the priority in receiving assistance. Assistance can be as follows: 1. Granting loans; 2. Granting non-refundable in-kind or in-cash assistance; 3. Technical assistance; 4. Contributing the costs of new constructions or repair efforts. Non-refundable assistance can only be provided to farmers whose 40% of the production, production tools and animals and facilities are damaged and who are unable to compensate this loss with any other agricultural or non-agricultural income and who are unable to obtain loans from a bank, cooperative and similar institutions. Farmers whose losses are lower than 40% but who are unable to manage their subsistence can also be granted. Contributing the costs of new facility is for tools and facilities of which are used commonly by the farmers. The procedure of damage evaluation and management of the fund for assistance are given in details.",https://www.ecolex.org/details/legislation/law-no-2090-on-the-assistance-to-farmers-who-have-suffered-losses-due-to-natural-disasters-lex-faoc023720/?type=legislation&xsubjects=Mineral+resources&page=3769,Agricultural & rural development, Legislation,"Disasters,Agricultural development,Equipment,Farming,Less favoured areas,Special fund,Subsidy/incentive,Family farming","Asia, Black Sea, EUROPE AND CENTRAL ASIA, Mediterranean, Middle East, Western Asia",,ECOLEX_Legislation
Board of Agriculture and Natural Resources Act.,1977.0,Mauritius,"This Act establishes the Board of Agriculture and Natural Resources and defines its functions, powers and internal organization. The Board shall advise the Minister on all matters of general policy relating to agriculture, to forestry, the utilization and preservation of natural resources and to the environment. The Minister may appoint committees and technical exports in relation with the work of the Board.",https://www.ecolex.org/details/legislation/board-of-agriculture-and-natural-resources-act-lex-faoc067414/?type=legislation&xsubjects=Mineral+resources&page=3769,"Agricultural & rural development, Environment gen.", Legislation,"Agricultural development,Institution,Policy/planning,Environmental planning","Africa, AFRICA FAO, Eastern Africa, Indian Ocean, Small Island Developing States",,ECOLEX_Legislation
Oil Pollution (Land Use and Requisition) Ordinance (Chapter 247).,1977.0,China,This Ordinance lays down measures to prevent pollution of the waters and foreshores of Hong Kong from oil spillage.,https://www.ecolex.org/details/legislation/oil-pollution-land-use-and-requisition-ordinance-chapter-247-lex-faoc072903/?type=legislation&xsubjects=Mineral+resources&page=3769,"Land & soil, Water", Legislation,"Oil pollution,Pollution control,Soil rehabilitation,Liability/compensation,Inland waters,Freshwater quality/freshwater pollution","Asia, ASIA AND THE PACIFIC, East Asian Seas, Eastern Asia, North Pacific, North-West Pacific",,ECOLEX_Legislation
"Forest Industries Development Corporation Act, 1977 (Cap. 85:01).",1977.0,Dominica,"This Act provides for the establishment of the Forest Industries Development Corporation. The Board of the Corporation consists of a Chairman, a Deputy Chairman and five members appointed by the Minister. Not less than 3 members shall be from the private sector (sect. 4). The Minister may give general directions as to the policy to be followed (sect. 16). The Corporation shall have the power to carry out or provide for the felling and processing of all timber on Crown lands in Dominica and to sell the rough or finished timber to exporters of wholesalers. The Corporation may also draw up regulations governing the cutting of timber and the protection of immature trees. The Corporation shall undertake a suitable re-afforestation programme. Public funds may be allocated to the Corporation (sect. 18). (28 sections)",https://www.ecolex.org/details/legislation/forest-industries-development-corporation-act-1977-cap-8501-lex-faoc008003/?type=legislation&xsubjects=Mineral+resources&page=3769,Forestry, Legislation,"Institution,Public forest,Timber extraction/logging,Processing/handling,Forest management/forest conservation","Americas, Caribbean, Latin America and the Caribbean, LATIN AMERICA AND THE CARIBBEAN FAO, Small Island Developing States",,ECOLEX_Legislation
Styria Mountain and Nature Rescue Service Law 1977.,1977.0,Austria,"In support of the competent local authorities in implementing local regulations on nature and landscape protection, the present Law establishes a public body designated the «Styria Mountain and Nature Rescue Service». Furthermore, the corporation has to: a) promote the protection of nature and care of landscape; b) protect nature being the living space of human being and animals against harmful effects on the environment; c) survey the compliance with the regulations and bans on environment protection; d) support authorities in their decisions on nature protection; d) carry out vocational training for personnel. The text consists of 26 articles divided into 3 Parts as follows: Organisation of the «Mountain and Nature Rescue Service» (I); Personnel of the Mountain and Nature Rescue Service (II); Final provisions (III).",https://www.ecolex.org/details/legislation/styria-mountain-and-nature-rescue-service-law-1977-lex-faoc092118/?type=legislation&xsubjects=Mineral+resources&page=3769,"Environment gen., Wild species & ecosystems", Legislation,"Institution,Pollution control,Inspection,Monitoring,Mountain area,Legal proceedings/administrative proceedings","Alps, Europe, EUROPE AND CENTRAL ASIA, European Union Countries, Western Europe",,ECOLEX_Legislation
Presidential Decree No. 1151 establishing the Philippine Environmental Policy.,1977.0,Philippines,"The purpose of this Decree is to formulate an intensive, integrated program of environmental protection through the requirement of environmental impact assessments and statements. Every individual shall be responsible in contributing to the preservation and enhancement of the Philippine environment. As provided for in section 4, all agencies of the national government, including government-owned or controlled corporations, as well as private corporations, firms and entities, shall prepare an environmental impact statement for every project which may significantly affect the quality of the environment. (7 sections)",https://www.ecolex.org/details/legislation/presidential-decree-no-1151-establishing-the-philippine-environmental-policy-lex-faoc067837/?type=legislation&xsubjects=Mineral+resources&page=3769,Environment gen., Regulation,"EIA,Ecosystem preservation,Environmental planning","Asia, ASIA AND THE PACIFIC, East Asian Seas, North Pacific, South-Eastern Asia",,ECOLEX_Legislation
Presidential Decree No. 1152 - Philippine Environment Code.,1977.0,Philippines,"This Act makes provision for the protection of the environment of a broad sense. Its provisions are divided into Titles, the major part of them dealing with specific aspects of environment protection.",https://www.ecolex.org/details/legislation/presidential-decree-no-1152-philippine-environment-code-lex-faoc019099/?type=legislation&xsubjects=Mineral+resources&page=3769,"Air & atmosphere, Energy, Environment gen., Forestry, Land & soil, Sea, Water, Wild species & ecosystems, Waste & hazardous substances", Legislation,"Air quality/air pollution,Emissions,Noise pollution,Environmental standards,Pollution control,Renewable energy,Framework law,Basic legislation,Environmental planning,Education,Marine pollution,Forestry protection measures,Classification/declassification,Forest management/forest conservation,Soil pollution/quality,Erosion,Land-use planning,Flood,Waste management,Waste disposal,Solid waste,Freshwater resources management,Freshwater quality/freshwater pollution,Effluent waste water/discharge,Management/conservation,Protected area,Cultural heritage","Asia, ASIA AND THE PACIFIC, East Asian Seas, North Pacific, South-Eastern Asia",This Code shall take effect upon its approval.,ECOLEX_Legislation
"National Agricultural Advisory, Education and Research Authority Act, 1977.",1977.0,Ireland,"There shall be established a body to be known as the National Agricultural Authority to perform the functions given to it by this Act. The Authority shall have the general functions, subject to the provisions of this Act, of providing, or causing to be provided, educational, advisory and research services in agriculture and making available the scientific and practical knowledge required by the agricultural industry. The Authority shall provide courses in agriculture for the purpose of implementing directives of the European Economic Community when requested to do so by the Minister. The Authority shall advise the Minister on any matter relating to agricultural education, advice or research or to basic veterinary research on which its views are requested by the Minister. There shall be a Board to be known as the Board of the National Agricultural Authority to carry out the general government of the Authority and the general administration of the affairs of the Authority. Every committee of agriculture shall, with the assistance of the Chief Agricultural Officer, prepare an annual agricultural advisory and education programme and an agricultural scheme for its county and shall submit the programme and scheme to the Authority.",https://www.ecolex.org/details/legislation/national-agricultural-advisory-education-and-research-authority-act-1977-lex-faoc021191/?type=legislation&xsubjects=Mineral+resources&page=3769,Agricultural & rural development, Legislation,"Agricultural development,Institution,Research,Education,Capacity building","Atlantic Ocean Islands, Europe, EUROPE AND CENTRAL ASIA, European Union Countries, North Atlantic, North-East Atlantic, Northern Europe",,ECOLEX_Legislation
Stumpage and Forest Products Fee (Chapter 20 of the Revenue Law 1977).,1977.0,Liberia,A fee shall be paid for the cutting of timber for commercial use in reserved forests and privately owned forests by any person who cuts or causes trees to be cut for commercial use (sect. 20.2). A fee shall be paid by any person who ships or causes to be shipped unprocessed round logs for processing abroad (sect. 20.3). Also a fee for the shipping of processed timber shall be due. Section 20.5 imposes a reafforestation fee on the cutting of timber in any forest.,https://www.ecolex.org/details/legislation/stumpage-and-forest-products-fee-chapter-20-of-the-revenue-law-1977-lex-faoc003217/?type=legislation&xsubjects=Mineral+resources&page=3769,Forestry, Legislation,"Timber extraction/logging,Royalties/fees,Forest management/forest conservation","Africa, AFRICA FAO, Least Developed Countries, North Atlantic, Western Africa",,ECOLEX_Legislation
Ley Nº 602 - Ley de creación y funcionamiento de la Comisión Nacional de Normas y Sistemas de Calidad.,1977.0,Dominican Republic,"La presente Ley de creación y funcionamiento de la Comisión Nacional de Normas y Sistemas de Calidad, obliga a toda persona física o moral que se dedique a la elaboración y/o comercialización de todo tipo de producto, nacional o importado, cualquiera que sea su naturaleza, a garantizar la adquiriente del producto la buena calidad del mismo, así como la entrega de cantidad, tamaño, peso y volumen correctos, de acuerdo a las normas que se establezcan en virtud de la presente Ley.",https://www.ecolex.org/details/legislation/ley-no-602-ley-de-creacion-y-funcionamiento-de-la-comision-nacional-de-normas-y-sistemas-de-calidad-lex-faoc075079/?type=legislation&xsubjects=Mineral+resources&page=3770,Agricultural & rural development, Legislation,"Institution,Agricultural commodities,Internal trade,Authorization/permit,Legal proceedings/administrative proceedings","Americas, Caribbean, Latin America and the Caribbean, LATIN AMERICA AND THE CARIBBEAN FAO, North Atlantic, Small Island Developing States",,ECOLEX_Legislation
Leases Restrictions Regulations 1977.,1977.0,Cook Islands,"The Regulations contain detailed provisions on procedures and practice of and before the Leases Approval Committee. The first two Schedules contain forms and fees, the Third Schedule contains policy directions and criteria from the Minister of Justice.",https://www.ecolex.org/details/legislation/leases-restrictions-regulations-1977-lex-faoc004228/?type=legislation&xsubjects=Mineral+resources&page=3770,Land & soil, Regulation,"Lease,Policy/planning","ASIA AND THE PACIFIC, Oceania, Polynesia, Small Island Developing States, South Pacific",,ECOLEX_Legislation
Special Areas (Designation) (consolidation) Order (Chapter 208D).,1977.0,China,This Order designates areas of Government land as special areas as specified in the Schedule.,https://www.ecolex.org/details/legislation/special-areas-designation-consolidation-order-chapter-208d-lex-faoc087533/?type=legislation&xsubjects=Mineral+resources&page=3770,"Land & soil, Wild species & ecosystems", Regulation,"Protected area,Public land","Asia, ASIA AND THE PACIFIC, East Asian Seas, Eastern Asia, North Pacific, North-West Pacific",,ECOLEX_Legislation
"Assam Agricultural Credit Operations and Miscellaneous Provisions (Banks) Act, 1977 (Act No. VII of 1977).",1977.0,India,"This Act, consisting of 30 sections divided into six Chapters and two Schedules makes provisions to facilitate adequate flow of credit for agricultural production and development through banks and other institutional credit agencies and for any related matters. Chapter 2 defines the rights of agriculturists to alienate land/interest in land in favour of banks; Chapter 3 establishes Charges and mortgages in favour of banks; Chapter 4 Arrangements for recovery of dues by banks; Chapter 5 Financing of co-operative societies by banks.",https://www.ecolex.org/details/legislation/assam-agricultural-credit-operations-and-miscellaneous-provisions-banks-act-1977-act-no-vii-of-1977-lex-faoc193862/?type=legislation&xsubjects=Mineral+resources&page=3770,Agricultural & rural development, Legislation,"Agricultural development,Cooperative/producer organization,Credit,Subsidy/incentive,Agricultural land","Asia, ASIA AND THE PACIFIC, Indian Ocean, South Asian Seas, Southern Asia",This Act enters into force on 15 June 1978.,ECOLEX_Legislation
