Policy,Year,Country,Policy_Content,URL,Subject,Document_Type,Keyword,Geographical_area,Entry into force notes,Source
Operational rules for business rescue for entities with operating difficulties in agricultural science and technology parks affected by severe infectious pneumonia.,2020.0,,These Operational Rules are formulated in accordance with the Measures of the Agricultural Council of the Executive Yuan for the Relief and Revitalization of Sectors Suffering from Severe Infectious Corvi-19 pneumonia.,https://www.ecolex.org/details/legislation/operational-rules-for-business-rescue-for-entities-with-operating-difficulties-in-agricultural-science-and-technology-parks-affected-by-severe-infectious-pneumonia-lex-faoc195142/?type=legislation&xsubjects=Mineral+resources&page=100,"Agricultural & rural development, General", Miscellaneous,"Fiscal and market measures,Subsidy/incentive,Business/industry/corporations,Disasters,Research",,,ECOLEX_Legislation
Presidential Decree No. 123/20 approving the Integrated Rural Trade Development Programme «PIDCR».,2020.0,Angola,"This Presidential Decree approves the Integrated Rural Trade Development Programme «PIDCR». This Programme is the result of the approval by the Economic Commission of the ""Memorandum of Rationale for the Development and Implementation of the Integrated Rural Trade Project and Action Schedule 2018-2022. It outlines the basis for the development and implementation of a set of strategic measures, aiming to overcome the identified constraints that limit the development of rural trade and, consequently, the related sectors. The design of this Programme is aligned with the Strategic Projects proposed in the Trade Sector Development Plan 2018-2022, in particular with: a) Axis 2. Sustainable, Diversified and Inclusive Economic Development, in the programmes Support to Production, Import Substitution and Export Diversification and the Promotion of Production Agriculture & Promotion of Manufacturing Industry Production; and b) Axis 3. Infrastructures Necessary for Development, the Policy Transport and Logistics and Distribution.",https://www.ecolex.org/details/legislation/presidential-decree-no-12320-approving-the-integrated-rural-trade-development-programme-pidcr-lex-faoc195112/?type=legislation&xsubjects=Mineral+resources&page=100,"Agricultural & rural development, Livestock, Food & nutrition, Fisheries", ,"Agricultural development,Agro-forestry,Internal trade,International trade,Cooperative/producer organization,Integrated management,Fish products,Food quality control/food safety","Africa, AFRICA FAO, Central Africa, Least Developed Countries, South Atlantic",This Presidential Decree enters into force on the day of its publication.,ECOLEX_Legislation
Regulation on financial compensation for loss of income in beef production due to the COVID-19 epidemic.,2020.0,Slovenia,"This Regulation specifies the measure, applicants, beneficiaries, conditions, method of calculation and procedure for granting financial compensation for loss of income in beef production due to the COVID-19 epidemic, resulting from reduced purchase of cattle and consequent increase in feed costs on agricultural holdings (the cattle sector has suffered more than a 20% loss of income).",https://www.ecolex.org/details/legislation/regulation-on-financial-compensation-for-loss-of-income-in-beef-production-due-to-the-covid-19-epidemic-lex-faoc197407/?type=legislation&xsubjects=Mineral+resources&page=100,"Livestock, General", Regulation,"Liability/compensation,Meat,Animal production,Disasters","Alps, Europe, EUROPE AND CENTRAL ASIA, European Union Countries, Mediterranean, Southern Europe",This text entered into force on 1 May 2020.,ECOLEX_Legislation
Government Decree No. 8/2020 establishing measures to implement the Declaration of State of emergency made by Presidential Decree No. 32/2020 of 27 April.,2020.0,Timor-Leste,"This Government Decree approves the measures for implementing the declaration of a state of emergency made by Presidential Decree No. 32/2020 of 27 April. It applies throughout the national territory. The public administration bodies and services responsible for the application of the rules contained in the present Decree act in compliance with the legislation within the limits of the powers that are attributed to them. The public administration bodies and services responsible for the application of the norms contained in the present Decree cannot privilege, benefit, impair or exempt from any duty any citizen or foreigner who is in national territory due to their sex, race, language, territory of origin or place of residence, religion, political or ideological beliefs, education, economic situation, social position, etc.",https://www.ecolex.org/details/legislation/government-decree-no-82020-establishing-measures-to-implement-the-declaration-of-state-of-emergency-made-by-presidential-decree-no-322020-of-27-april-lex-faoc194812/?type=legislation&xsubjects=Mineral+resources&page=100,General, Regulation,"Public health,Legal proceedings/administrative proceedings,Use restrictions,Disasters","Asia, ASIA AND THE PACIFIC, Indian Ocean, Least Developed Countries, Small Island Developing States, South-Eastern Asia",This Government Decree enters into force on the day after its publication.,ECOLEX_Legislation
Resolución Nº  009-NG-DINARDAP-2020 — Regula el procedimiento de inscripciones y certificaciones de actos y contratos en línea de los Registros de la Propiedad y Registros de la Propiedad con funciones y facultades de Registro Mercantil a nivel nacional.,2020.0,Ecuador,"La presente Resolución expide la norma que tiene por objeto regular el procedimiento de  inscripción y certificación en línea de instrumentos públicos, títulos y demás documentos realizados por los Registros de la Propiedad y Registros de la Propiedad con funciones y  facultades de Registro Mercantil a nivel nacional. Se dispone a los Registros de la Propiedad  y Registros de la Propiedad con funciones y facultades de Registros Mercantiles procedan  habilitar los trámites de inscripción y certificación en línea a través del uso de la plataforma GOB.EC, que es el Sistema Informático que contiene el Registro Único de  Trámites Administrativos. La Dirección  Nacional de Registro de Datos Públicos como entidad encargada de regular el sistema público  de registro de la propiedad, realizará el procedimiento de homologación de requisitos y  denominación de los trámites registrales realizados a nivel nacional.",https://www.ecolex.org/details/legislation/resolucion-no-009-ng-dinardap-2020-regula-el-procedimiento-de-inscripciones-y-certificaciones-de-actos-y-contratos-en-linea-de-los-registros-de-la-propiedad-y-registros-de-la-propiedad-con-funciones-y-facultades-de-registro-mercantil-a-nivel-nacional-lex-faoc201509/?type=legislation&xsubjects=Mineral+resources&page=100,"Land & soil, General", Regulation,"Institution,Legal proceedings/administrative proceedings,Registration,Contract/agreement,Data collection/reporting,Access-to-information,Property rights,Internal trade,International trade,Land tenure,Ownership,Cadastre/land registration","Amazonia, Americas, East Pacific, Latin America and the Caribbean, LATIN AMERICA AND THE CARIBBEAN FAO, South America, South-Eastern Pacific",,ECOLEX_Legislation
Decree-Law No. 15/2020 establishing a Monetary Support for Households due to Covid-19 Pandemic.,2020.0,Timor-Leste,"This Decree-Law establishes a Monetary Assistance for Households due to Covid-19 Pandemic. The purpose of this Monetary Assistance is to create and regulate a temporary support to “Uma kain” (Timorese households), hereinafter referred to as monetary support. The Monetary Assistance aims to support the “Uma Kain” in responding to their immediate needs arising from restrictive measures related to the COVID-19 pandemic, as well as in their recovery after their lifting with a periodic cash payment, of a single amount and of a temporary nature. Beneficiaries of monetary assistance are the “Uma kain” registered in the “Uma Kain Registration Book” of one of the Sucos in the national territory, under the terms of the Ministerial Order No. 49/2017 of 23 August, of the Minister of the State Administration, and are located in national territory at the time of payment.",https://www.ecolex.org/details/legislation/decree-law-no-152020-establishing-a-monetary-support-for-households-due-to-covid-19-pandemic-lex-faoc194814/?type=legislation&xsubjects=Mineral+resources&page=101,General, Legislation,"Social protection,Public health,Legal proceedings/administrative proceedings,Financing,Public private partnership (PPP)","Asia, ASIA AND THE PACIFIC, Indian Ocean, Least Developed Countries, Small Island Developing States, South-Eastern Asia",This Decree-Law enters into force the day after its publication.,ECOLEX_Legislation
"Acuerdo SIPINNA/EXT/01/2020 por el que aprueban acciones indispensables para la atención y protección de niñas, niños y adolescentes durante la emergencia sanitaria por causa de fuerza mayor por la epidemia de enfermedad generada por el virus SARSCoV2 (COVID-19).",2020.0,Mexico,"El presente documento fue adoptado dentro del Sistema Nacional de Protección Integral de Niñas, Niños y Adolescentes y contiene las Acciones indispensables para la atención y protección de niñas, niños y adolescentes durante la emergencia sanitaria por causa de fuerza mayor por la epidemia de enfermedad generada por el virus SARSCoV2 (COVID-19). Dichas acciones contemplan iniciativas e intervenciones en tema de salud y alimentación. En tema de alimentación el objetivo es intensificar los programas y servicios para apoyar la alimentación, generando mecanismos para que niñas, niños y adolescentes de los hogares más pobres, en las zonas de mayor afectación por COVID-19 y beneficiarias/os de los programas de desayuno escolar y servicios de alimentos de escuelas de tiempo completo, puedan recibir raciones de los alimentos equivalentes para ser preparados en los hogares. De igual forma se busca promover el consumo de verduras, frutas y leguminosas de mercados locales.",https://www.ecolex.org/details/legislation/acuerdo-sipinnaext012020-por-el-que-aprueban-acciones-indispensables-para-la-atencion-y-proteccion-de-ninas-ninos-y-adolescentes-durante-la-emergencia-sanitaria-por-causa-de-fuerza-mayor-por-la-epidemia-de-enfermedad-generada-por-el-virus-sarscov2-covid-19-lex-faoc195659/?type=legislation&xsubjects=Mineral+resources&page=101,"Food & nutrition, General", Miscellaneous,"Public health,Human rights,Food security,Nutrition,Poverty,Social protection,Indigenous peoples","Americas, Central America, East Pacific, Latin America and the Caribbean, LATIN AMERICA AND THE CARIBBEAN FAO, North Atlantic, North Pacific, North-East Pacific",,ECOLEX_Legislation
Governmental Decree No. 627 constituting the Government Commission for the Protection of Lake Baikal.,2020.0,Russian Federation,"This Governmental Decree establishes that Government Commission for the Protection of Lake Baikal shall be coordinating body constituted for ensuring coordinated actions of federal executive bodies, regional executive bodies of the Republic of Buryatia, Trans-Baikal Territory and Irkutsk Region concerned in solving problems of the protection lake Baikal as a unique ecological system and an object of the world natural heritage. The main tasks of the Commission are: (a) ensuring coordinated actions of interested federal executive authorities and executive authorities of the Republic of Buryatia, Trans-Baikal Territory and Irkutsk Region on issues of implementation of state regulation in the field of Baikal lake protection study, reproduction, use and protection of natural resources of the Baikal natural territory, preservation of biological diversity, ensuring environmental security, solving social economic tasks on the territory of the Baikal region on the principles sustainable development; (b) implementation of state environmental monitoring and development and implementation of targeted programs; (c) consideration of proposals on ecological zoning and land-use planning; (d) consideration of proposals for setting standards for maximum permissible harmful effects on the unique ecosystem of Baikal Lake; and (e) development of proposals on financing activities for protection of Lake Baikal.",https://www.ecolex.org/details/legislation/governmental-decree-no-627-constituting-the-government-commission-for-the-protection-of-lake-baikal-lex-faoc198451/?type=legislation&xsubjects=Mineral+resources&page=101,"Environment gen., Water", Regulation,"Institution,Surface water,Sustainable development,Ecosystem preservation,Biodiversity,Environmental security,Cultural heritage,Monitoring,Zoning","Arctic, ASIA AND THE PACIFIC, Black Sea, Caspian Sea, CIS (Commonwealth of Independent States), Eastern Europe, Europe, EUROPE AND CENTRAL ASIA, North Pacific, North-West Pacific",,ECOLEX_Legislation
Law No. ZR-233-N amending Energy Law.,2020.0,Armenia,"Article 24 shall be amended to add the following wording: “Applicant for license for production of thermal energy. or combined production of electric and thermal energy, must submit to the state registration authority of legal entities statement containing information about owners of business entity on the date of submittal of the application for license as of previous five days.”",https://www.ecolex.org/details/legislation/law-no-zr-233-n-amending-energy-law-lex-faoc199280/?type=legislation&xsubjects=Mineral+resources&page=101,Energy, Legislation,"Energy conservation/energy production,Authorization/permit,Business/industry/corporations","Asia, CIS (Commonwealth of Independent States), EUROPE AND CENTRAL ASIA, Landlocked Developing Countries, Western Asia",This Law enters into force on 1 January 2021.,ECOLEX_Legislation
Regulation on financial compensation for loss of income in wine production due to the COVID-19 epidemic.,2020.0,Slovenia,"This Regulation specifies the measure, applicants, beneficiaries, conditions, award procedure, method of calculation and maximum amount of financial compensation for loss of income in wine production sector of the Republic of Slovenia, due to the COVID-19 epidemic, which is mainly due to incapacity sales of inventories and a reduction in sales volume. This kind of financial compensation shall be granted for the period from 16 March to 31 May 2020. Article 4 defines the applicant and beneficiary; article 5 sets out general conditions for payment of programmed compensation; article 6 determines the conditions for obtaining funds.",https://www.ecolex.org/details/legislation/regulation-on-financial-compensation-for-loss-of-income-in-wine-production-due-to-the-covid-19-epidemic-lex-faoc197378/?type=legislation&xsubjects=Mineral+resources&page=101,"Food & nutrition, General", Regulation,"Liability/compensation,Viticulture/oenological practices","Alps, Europe, EUROPE AND CENTRAL ASIA, European Union Countries, Mediterranean, Southern Europe",This text entered into force on 1 May 2020.,ECOLEX_Legislation
Arrête n° 031/CAB/PM du 03 avril 2020 fixant le cadre organique de la mise en œuvre du Plan Présidentiel de Reconstruction et de Développement des Régions du Nord-Ouest et du Sud-Ouest.,2020.0,Cameroon,"Le présent arrêté fixe le cadre organique de la mise en œuvre du Plan Présidentiel de Reconstruction et de Développement des Régions du Nord-Ouest et du Sud- Ouest, en abrégé « PPRD-NO/SO ». Placé sous la supervision du Premier Ministre, Chef du Gouvernement, le Plan Présidentiel de Reconstruction et de Développement des Régions du Nord-ouest et du Sud-ouest vise à exécuter dans ces deux Régions, des projets en vue de: la réhabilitation et l'aménagement des infrastructures de base; la revitalisation économique; et la promotion de la cohésion sociale. Le Gouvernement confie la mise en oeuvre du PPRD-NO/SO au Programme des Nations Unies pour le Développement (PNUD) ci-après dénommé «Partenaire d'Exécution ».",https://www.ecolex.org/details/legislation/arrete-n-031cabpm-du-03-avril-2020-fixant-le-cadre-organique-de-la-mise-en-uvre-du-plan-presidentiel-de-reconstruction-et-de-developpement-des-regions-du-nord-ouest-et-du-sud-ouest-lex-faoc197621/?type=legislation&xsubjects=Mineral+resources&page=101,"Agricultural & rural development, Land & soil, General", Regulation,"Institution,Governance,Social protection,Agricultural development,Agricultural land,Sustainable development,Irrigation,Land-use planning,Local government,Subsidy/incentive","Africa, AFRICA FAO, Central Africa, North Atlantic",,ECOLEX_Legislation
Environmental Planning and Assessment Amendment (COVID-19 Planning Bodies) Regulation 2020.,2020.0,Australia,The Regulation amends the Environmental Planning and Assessment Regulation 2000 by adding clause 294 that concerns special provisions for public hearings or public meetings of planning bodies during COVID-19 pandemic. The hearing or meeting must be held by means of an audio link or audio visual link and be able to be heard or viewed by electronic means by a member of the public at the time it is held.,https://www.ecolex.org/details/legislation/environmental-planning-and-assessment-amendment-covid-19-planning-bodies-regulation-2020-lex-faoc197850/?type=legislation&xsubjects=Mineral+resources&page=101,"Environment gen., General", Regulation,"Disasters,Access-to-information,Governance,Public participation","ASIA AND THE PACIFIC, Australia and New Zealand, Indian Ocean, Oceania, South Pacific",,ECOLEX_Legislation
